Patient_ID	Sample_ID	Sample_Alias	Cluster_ID	postDP_ccf_mean	postDP_ccf_CI_low	postDP_ccf_CI_high	postDP_ccf_0.0	postDP_ccf_0.01	postDP_ccf_0.02	postDP_ccf_0.03	postDP_ccf_0.04	postDP_ccf_0.05	postDP_ccf_0.06	postDP_ccf_0.07	postDP_ccf_0.08	postDP_ccf_0.09	postDP_ccf_0.1	postDP_ccf_0.11	postDP_ccf_0.12	postDP_ccf_0.13	postDP_ccf_0.14	postDP_ccf_0.15	postDP_ccf_0.16	postDP_ccf_0.17	postDP_ccf_0.18	postDP_ccf_0.19	postDP_ccf_0.2	postDP_ccf_0.21	postDP_ccf_0.22	postDP_ccf_0.23	postDP_ccf_0.24	postDP_ccf_0.25	postDP_ccf_0.26	postDP_ccf_0.27	postDP_ccf_0.28	postDP_ccf_0.29	postDP_ccf_0.3	postDP_ccf_0.31	postDP_ccf_0.32	postDP_ccf_0.33	postDP_ccf_0.34	postDP_ccf_0.35	postDP_ccf_0.36	postDP_ccf_0.37	postDP_ccf_0.38	postDP_ccf_0.39	postDP_ccf_0.4	postDP_ccf_0.41	postDP_ccf_0.42	postDP_ccf_0.43	postDP_ccf_0.44	postDP_ccf_0.45	postDP_ccf_0.46	postDP_ccf_0.47	postDP_ccf_0.48	postDP_ccf_0.49	postDP_ccf_0.5	postDP_ccf_0.51	postDP_ccf_0.52	postDP_ccf_0.53	postDP_ccf_0.54	postDP_ccf_0.55	postDP_ccf_0.56	postDP_ccf_0.57	postDP_ccf_0.58	postDP_ccf_0.59	postDP_ccf_0.6	postDP_ccf_0.61	postDP_ccf_0.62	postDP_ccf_0.63	postDP_ccf_0.64	postDP_ccf_0.65	postDP_ccf_0.66	postDP_ccf_0.67	postDP_ccf_0.68	postDP_ccf_0.69	postDP_ccf_0.7	postDP_ccf_0.71	postDP_ccf_0.72	postDP_ccf_0.73	postDP_ccf_0.74	postDP_ccf_0.75	postDP_ccf_0.76	postDP_ccf_0.77	postDP_ccf_0.78	postDP_ccf_0.79	postDP_ccf_0.8	postDP_ccf_0.81	postDP_ccf_0.82	postDP_ccf_0.83	postDP_ccf_0.84	postDP_ccf_0.85	postDP_ccf_0.86	postDP_ccf_0.87	postDP_ccf_0.88	postDP_ccf_0.89	postDP_ccf_0.9	postDP_ccf_0.91	postDP_ccf_0.92	postDP_ccf_0.93	postDP_ccf_0.94	postDP_ccf_0.95	postDP_ccf_0.96	postDP_ccf_0.97	postDP_ccf_0.98	postDP_ccf_0.99	postDP_ccf_1.0
patient1	p1_t2		4	0.44	0.38	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.22e-43	4.3723e-40	7.772432e-37	7.4669633e-34	4.1571546e-31	1.4220255e-28	3.1402442e-26	4.670146e-24	4.8290697e-22	3.6300517e-20	2.0124918e-18	8.4660936e-17	2.7604355e-15	7.108945e-14	1.4704553e-12	2.4799622e-11	3.4564718e-10	4.0299892e-09	3.9739195e-08	3.3474882e-07	2.4307958e-06	1.5342897e-05	8.481791e-05	0.00041354162	0.0017896878	0.006915596	0.023990558	0.07509333	0.21308373	0.5505172	0.00014790856	0.0008320567	0.0016606359	0.003062135	0.0052329656	0.008311657	0.012303858	0.01701763	0.022045396	0.026808873	0.030669414	1.1940925e-09	1.2162512e-09	1.172105e-09	1.07059e-09	9.283085e-10	7.6533213e-10	6.0080774e-10	4.4973023e-10	3.2142486e-10	2.1962124e-10	1.4363936e-10	9.0025855e-11	5.4132237e-11	3.126129e-11	1.7356835e-11	9.274439e-12	4.7739993e-12	2.3696201e-12	1.1352312e-12	5.2540014e-13	2.3513667e-13	1.0185036e-13	3.2725152e-14	1.3316915e-14	5.2600526e-15	2.0188537e-15	7.537117e-16	2.7403213e-16	9.7142774e-17	3.36206e-17	1.137617e-17	3.7690774e-18	1.2246397e-18	3.9088715e-19	1.088174e-19	3.8025493e-20	1.16323e-20	3.521574e-21	1.0570376e-21	3.1515071e-22	9.348446e-23	2.7635852e-23	8.153265e-24	2.4038751e-24	7.0915435e-25	2.0955365e-25
patient1	p1_t3		4	0.23	0.2	0.26	0.0	0.0	0.0	0.0	0.0	4.6121713e-36	1.7047831e-26	8.470026e-19	1.7821855e-12	3.3287438e-07	5.3640855e-22	3.1093601e-18	4.960248e-15	2.6647233e-12	5.6396326e-10	5.3242072e-08	2.4783324e-06	6.172947e-05	0.0008803705	4.0927988e-23	0.041797962	0.15205304	0.37933573	0.08238238	0.10545593	0.100272305	0.072276905	0.04021036	0.017544437	0.0060895737	0.0012803454	0.00029181878	5.4768618e-05	8.543225e-06	1.1169867e-06	1.2334655e-07	1.15848104e-08	9.3125946e-10	6.4446656e-11	3.859707e-12	2.0102488e-13	9.145314e-15	2.501253e-19	1.2817338e-17	3.9769453e-19	1.0934456e-20	2.6717737e-22	5.817148e-24	1.1313372e-25	1.9697293e-27	3.0764724e-29	4.3186694e-31	5.458096e-33	6.220366e-35	6.4015305e-37	5.956916e-39	5.018e-41	3.62e-43	3e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
patient1	p1_t1		5	0.63	0.58	0.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5e-44	4.0137e-41	5.817395e-38	4.9300336e-35	2.5871593e-32	8.824873e-30	6.4609793e-28	1.0481456e-25	1.2310863e-23	1.0754462e-21	7.1542463e-20	3.7004942e-18	1.5159666e-16	5.000277e-15	1.3475697e-13	1.4755642e-18	2.7584012e-17	4.3669437e-16	5.912344e-15	6.9065935e-14	6.1955936e-13	6.248931e-12	4.909225e-11	3.424122e-10	3.6075135e-10	2.016997e-09	1.0173684e-08	4.6505573e-08	1.9347408e-07	7.354329e-07	2.5636446e-06	8.223465e-06	2.4351406e-05	6.6766865e-05	0.000169975	0.00040284166	0.00089101994	0.0018435214	0.0035757401	0.0065153018	0.011173682	0.018069552	0.02760196	0.03989196	0.05463307	0.04153071	0.087697595	0.103068665	0.1154114	0.08885109	0.09063082	0.08837834	0.0824742	0.073725216	0.06318875	8.319543e-06	4.8250608e-05	3.6638718e-05	2.6763157e-05	1.8819534e-05	1.2748612e-05	8.325035e-06	5.2439086e-06	1.6391591e-06	1.8719427e-06	1.062086e-06	5.8261037e-07	3.0915302e-07	1.5877087e-07	7.8956994e-08	3.8040525e-08	1.7764876e-08	8.045713e-09	3.5359047e-09	1.5088238e-09	6.2559735e-10	2.5225944e-10	9.903109e-11	3.790416e-11	1.4171749e-11	6.920175e-14	1.8674222e-12	6.636969e-13	2.3448458e-13	8.307775e-14	2.9852565e-14
patient1	p1_t2		5	0.34	0.28	0.41	0.0	0.0	2.323e-42	3.6830433e-34	1.6124975e-28	2.794134e-24	6.2724985e-21	3.433971e-18	6.6878397e-16	5.9112756e-14	2.6579555e-13	7.5002626e-12	1.4304745e-10	1.8958743e-09	1.8626132e-08	1.4132125e-07	8.558862e-07	4.2508364e-06	1.7705197e-05	6.301341e-05	0.00019469712	0.00052936276	0.0012813543	0.0027892492	0.0055084224	0.009945854	0.01653043	0.025443349	0.03646288	0.048887372	0.06158715	0.073184416	0.082320966	0.087933935	0.08945713	0.08690367	0.08081316	0.072096124	0.06183256	0.051076245	0.04070724	0.03135291	0.023371477	0.008945351	0.00014880017	0.00022264136	0.00014752004	9.517745e-05	5.98516e-05	3.671798e-05	2.1994752e-05	1.287507e-05	7.3706083e-06	4.129445e-06	2.2657377e-06	1.0554435e-07	2.7452764e-08	2.8785728e-08	1.4617364e-08	7.2903426e-09	3.5729e-09	1.7214457e-09	8.157507e-10	3.8036205e-10	1.7457744e-10	7.890283e-11	3.5130114e-11	1.5413275e-11	6.6664196e-12	2.8432187e-12	1.1961764e-12	4.965639e-13	2.0346317e-13	8.230979e-14	3.2885644e-14	1.2980199e-14	5.0628866e-15	1.9520804e-15	7.442291e-16	2.8065584e-16	1.0472471e-16	3.8680398e-17	1.4147344e-17	5.1260966e-18	1.8409353e-18	6.556249e-19	2.3168753e-19	8.1292745e-20	2.8277017e-20	9.636859e-21	3.3827008e-21	1.1627768e-21	3.9855656e-22	1.3635833e-22	4.661107e-23	1.5933446e-23	5.451317e-24	1.867881e-24	6.4130575e-25	2.206878e-25	7.61235e-26
patient1	p1_t3		5	0.03	0.02	0.05	0.0	0.0025320707	0.17623094	0.51026803	0.2106181	0.09490984	0.004544763	0.00077937613	0.00010485667	1.1675111e-05	5.2627764e-32	4.4300944e-33	3.3482083e-34	2.3050962e-35	1.461908e-36	8.6165955e-38	4.753689e-39	2.46886e-40	1.2128e-41	0.0	2.5e-44	1e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
patient1	p1_t1		6	0.01	0.01	0.01	0.0	0.9998512	0.00014855941	2.149673e-08	2.3835272e-12	3.2696168e-16	4.3657355e-20	5.673427e-24	7.174222e-28	8.826412e-32	1.0563166e-35	1.229485e-39	1.39e-43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
patient1	p1_t2		6	0.01	0.01	0.01	0.0	0.99600637	0.0039785253	1.5732288e-05	6.158309e-08	2.3862043e-10	9.152164e-13	3.4744019e-15	1.3055188e-17	4.855008e-20	7.572336e-23	2.585728e-25	9.941896e-28	3.5462005e-30	1.2516987e-32	4.371635e-35	1.5107605e-37	5.16545e-40	1.747e-42	6e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
patient1	p1_t3		6	0.64	0.61	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1e-45	9.031e-42	5.696265e-38	2.1036805e-34	1.9396092e-31	2.6167028e-28	2.1956427e-25	1.1658898e-22	3.9814365e-20	8.876651e-18	1.3103349e-15	1.2976122e-13	8.726998e-12	4.0323556e-10	1.2938342e-08	2.9121782e-07	4.6418595e-06	4.3019223e-05	0.00043372362	0.0025840313	0.0112614045	0.036148153	0.0860204	0.15268253	0.20329256	0.20413806	0.15538064	0.09007436	0.03994099	0.013604175	0.0035390193	0.0007192916	0.00011352402	1.3955007e-05	1.3401208e-06	1.0079433e-07	5.9530536e-09	2.5986027e-10	9.919815e-12	2.8728666e-13	6.5847355e-15	1.0062194e-20	1.4515269e-22	1.6643472e-24	1.5189574e-26	1.1046561e-28	6.411081e-31	2.9739522e-33	1.10518746e-35	3.301074e-38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
patient1	p1_t1		7	0.2	0.17	0.24	0.0	0.0	5.9823e-41	2.2141328e-30	7.049464e-26	1.0563851e-20	9.766035e-17	1.3165491e-13	4.324747e-11	4.8207642e-09	2.2860826e-07	5.4190227e-06	7.2326715e-05	0.000594955	0.0032358142	0.012301934	0.034193065	0.07208004	0.11879366	0.15700725	0.17003493	0.15367822	0.11775999	0.07755777	0.04442891	0.022369338	0.009990381	0.0039901985	0.001435621	0.00046830383	1.3660165e-12	3.7252897e-13	9.35748e-14	2.174276e-14	4.691595e-15	9.434316e-16	1.773765e-16	3.1272284e-17	5.1842267e-18	3.6704867e-21	5.419392e-22	7.576294e-23	1.0048178e-23	1.2666034e-24	1.5200073e-25	1.7393554e-26	1.9006036e-27	1.9859041e-28	1.9867291e-29	1.905181e-30	1.7532136e-31	1.5498335e-32	1.3173495e-33	1.0776402e-34	8.49137e-36	6.450016e-37	4.7265147e-38	3.343669e-39	2.28503e-40	1.5095e-41	4.2e-44	6e-44	4e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
patient1	p1_t2		7	0.22	0.17	0.27	0.0	3.81e-43	3.3932185e-30	5.388591e-23	3.7816936e-18	1.3581329e-14	7.430647e-12	1.1083475e-09	6.378881e-08	1.7723062e-06	2.5943687e-06	2.5440544e-05	0.00016964982	0.0008178455	0.0029890677	0.008600296	0.020081522	0.039010104	0.06435605	0.09173256	0.11463258	0.1271595	0.12655847	0.11406812	0.09385923	0.07100857	0.049703002	0.032367047	0.019706788	0.011267722	0.006074215	0.003098325	0.0015002195	0.00069158035	0.00030433264	0.00012815467	5.175646e-05	2.0087467e-05	7.5064245e-06	2.705415e-06	9.4196156e-07	3.172931e-07	1.0354302e-07	2.2389417e-08	4.0352174e-10	2.7809577e-10	8.089437e-11	2.2923217e-11	6.3336957e-12	1.7077893e-12	4.497141e-13	1.1574578e-13	2.91359e-14	7.177746e-15	1.7316854e-15	9.8068396e-17	1.523979e-17	5.1674246e-18	1.1529379e-18	2.5257603e-19	5.435236e-20	1.1494061e-20	2.3896069e-21	4.8859187e-22	9.828531e-23	1.9458349e-23	3.792604e-24	7.2800147e-25	1.3766476e-25	2.5651837e-26	4.7115634e-27	8.532544e-28	1.5239355e-28	2.685067e-29	4.6682973e-30	8.011291e-31	1.3572924e-31	2.2709992e-32	3.7535812e-33	6.130546e-34	9.896832e-35	1.5797538e-35	2.4942758e-36	3.8969698e-37	6.0273894e-38	9.233856e-39	1.401869e-39	2.11051e-40	3.1529e-41	4.606e-42	6.9e-43	1.01e-43	1.5e-44	3e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0
patient1	p1_t3		7	0.09	0.09	0.09	0.0	0.0	1.490097e-39	6.4155222e-27	1.5374843e-18	7.883276e-14	2.8881129e-09	1.00009665e-05	0.006125079	0.993843	1.5678328e-10	3.7739722e-09	4.4637726e-08	2.896446e-07	1.1232337e-06	2.78589e-06	4.6673927e-06	5.5231003e-06	4.7899935e-06	6.147326e-15	1.5971862e-06	6.444974e-07	2.1029874e-07	7.5773037e-16	1.695194e-16	3.202989e-17	5.167937e-18	7.1904474e-19	8.702462e-20	9.232778e-21	8.646267e-22	7.191585e-23	5.342515e-24	3.5626975e-25	2.142392e-26	1.1665363e-27	5.773009e-29	2.6055641e-30	1.0757894e-31	4.075096e-33	1.4198422e-34	4.5610817e-36	1.3538237e-37	3.720355e-39	9.4824e-41	2.245e-42	4.9e-44	1e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
